PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Embarked,FamilySize
238,1,2,"Collyer, Miss. Marjorie ""Lottie""",female,-0.8974225982709267,0,2,C.A. 31921,-0.11988611489111134,S,3
239,0,2,"Pengelly, Mr. Frederick William",male,-0.2719771822392583,0,0,28665,-0.43700743807979686,S,1
240,0,2,"Hunt, Mr. George Henry",male,0.5240442563465015,0,0,SCO/W 1585,-0.4012683683236117,S,1
241,0,3,"Zabour, Miss. Thamine",female,-1.3522919917485037,1,0,2665,-0.3573908580066095,C,2
242,1,3,"Murphy, Miss. Katherine ""Kate""",female,-1.3522919917485037,1,0,367230,-0.3363340021468808,Q,2
243,0,2,"Coleridge, Mr. Reginald Charles",male,0.296609559607713,0,0,W./C. 14263,-0.43700743807979686,S,1
244,0,3,"Maenpaa, Mr. Matti Alexanteri",male,-0.10140115968516693,0,0,STON/O 2. 3101275,-0.5049620073345151,S,1
245,0,3,"Attalah, Mr. Sleiman",male,0.3534682337924101,0,0,2694,-0.5029485386158568,C,1
246,0,1,"Minahan, Dr. William Edward",male,1.14948967237817,2,0,19928,1.163700193253568,Q,3
247,0,3,"Lindahl, Miss. Agda Thorilda Viktoria",female,0.06917486286892446,0,0,347071,-0.4918744606632361,S,1
248,1,2,"Hamalainen, Mrs. William (Anna)",female,0.012316188684227338,0,2,250649,-0.35646868933346404,S,3
249,1,1,"Beckwith, Mr. Richard Leonard",male,0.75147895308529,1,1,11751,0.40974072380221066,S,3
250,0,2,"Carter, Rev. Ernest Courtenay",male,1.7180764142251412,1,0,244252,-0.12491978668775715,S,2
251,0,3,"Reed, Mr. James George",male,-1.3522919917485037,0,0,362316,-0.5024451714361923,S,1
252,0,3,"Strom, Mrs. Wilhelm (Elna Matilda Persson)",female,0.296609559607713,1,1,347054,-0.43776248884929375,S,3
253,0,1,"Stead, Mr. William Thomas",male,2.172945807702718,0,0,113514,-0.11384570873513637,S,1
254,0,3,"Lobb, Mr. William Arthur",male,0.3534682337924101,1,0,A/5. 3336,-0.32425318983493084,S,2
255,0,3,"Rosblom, Mrs. Viktor (Helena Wilhelmina)",female,0.9789136498240786,0,2,370129,-0.2414492887801075,S,3
256,1,3,"Touma, Mrs. Darwis (Hanne Youssef Razi)",female,0.296609559607713,0,2,2650,-0.3414522396297103,C,3
257,1,1,"Thorne, Mrs. Gertrude Maybelle",female,-1.3522919917485037,0,0,PC 17585,0.9462455716384695,C,1
258,1,1,"Cherry, Miss. Gladys",female,0.3534682337924101,0,0,110152,1.093228788100527,S,1
259,1,1,"Ward, Miss. Anna",female,0.6377616047158957,0,0,PC 17755,9.667166525013505,C,1
260,1,2,"Parrish, Mrs. (Lutie Davis)",female,1.4906417174863527,0,1,230433,-0.12491978668775715,S,2
261,0,3,"Smith, Mr. Thomas",male,-1.3522919917485037,0,0,384461,-0.49237782784290063,Q,1
262,1,3,"Asplund, Master. Edvin Rojj Felix",male,-1.1817159691944124,4,2,347077,-0.016444159470040135,S,7
263,0,1,"Taussig, Mr. Emil",male,1.604359065855747,1,1,110413,0.955306180872432,S,3
264,0,1,"Harrison, Mr. William",male,0.9220549756393814,0,0,112059,-0.6484216535389205,S,1
265,0,3,"Henry, Miss. Delia",female,-1.3522919917485037,0,0,382649,-0.49237782784290063,Q,1
266,0,2,"Reeves, Mr. David",male,0.6946202789005929,0,0,C.A. 17248,-0.43700743807979686,S,1
267,0,3,"Panula, Mr. Ernesti Arvid",male,-0.4425532047933497,4,1,3101295,0.1506737441786005,S,6
268,1,3,"Persson, Mr. Ernst Ulrik",male,0.06917486286892446,1,0,347083,-0.4918744606632361,S,2
269,1,1,"Graham, Mrs. William Thompson (Edith Junkins)",female,1.9455111109639296,0,1,PC 17582,2.441497778832105,S,2
270,1,1,"Bissette, Miss. Amelia",female,0.6377616047158957,0,0,PC 17760,2.0825124140450755,S,1
271,0,1,"Cairns, Mr. Alexander",male,-1.3522919917485037,0,0,113798,-0.024246350754841113,S,1
272,1,3,"Tornquist, Mr. William Henry",male,0.06917486286892446,0,0,LINE,-0.6484216535389205,S,1
273,1,2,"Mellinger, Mrs. (Elizabeth Anne Maidment)",female,0.9789136498240786,0,1,250644,-0.255795253400548,S,2
274,0,1,"Natsch, Mr. Charles H",male,0.75147895308529,0,1,PC 17596,-0.05042144409739929,C,2
275,1,3,"Healy, Miss. Hanora ""Nora""",female,-1.3522919917485037,0,0,370375,-0.49237782784290063,Q,1
276,1,1,"Andrews, Miss. Kornelia Theodosia",female,2.2298044818874154,1,0,13502,0.921244330558889,S,2
277,0,3,"Lindblom, Miss. Augusta Charlotta",female,1.206348346562867,0,0,347073,-0.49237782784290063,S,1
278,0,2,"Parkes, Mr. Francis ""Frank""",male,-1.3522919917485037,0,0,239853,-0.6484216535389205,S,1
279,0,3,"Rice, Master. Eric",male,-0.9542812724556239,4,1,382652,-0.06199888922968463,Q,6
280,1,3,"Abbott, Mrs. Stanton (Rosa Hunt)",female,0.6377616047158957,1,1,C.A. 2673,-0.24069423801061057,S,3
281,0,3,"Duane, Mr. Frank",male,2.3435218302568095,0,0,336439,-0.49237782784290063,Q,1
282,0,3,"Olsson, Mr. Nils Johan Goransson",male,0.23975088542301587,0,0,347464,-0.4902797934380587,S,1
283,0,3,"de Pelsmaeker, Mr. Alfons",male,-0.4425532047933497,0,0,345778,-0.45714212526638004,S,1
284,1,3,"Dorking, Mr. Edward Arthur",male,-0.2719771822392583,0,0,A/5. 10482,-0.4863374216869257,S,1
285,0,1,"Smith, Mr. Richard William",male,-1.3522919917485037,0,0,113056,-0.12491978668775715,S,1
286,0,3,"Stankovic, Mr. Ivan",male,0.5240442563465015,0,0,349239,-0.47400492578514347,C,1
287,1,3,"de Mulder, Mr. Theodore",male,0.3534682337924101,0,0,345774,-0.45714212526638004,S,1
288,0,3,"Naidenoff, Mr. Penko",male,-0.10140115968516693,0,0,349206,-0.4894421904510968,S,1
289,1,2,"Hosono, Mr. Masabumi",male,1.0357723240087757,0,0,237798,-0.3866707201133388,S,1
290,1,3,"Connolly, Miss. Kate",female,-0.10140115968516693,0,0,370373,-0.49237782784290063,Q,1
291,1,1,"Barber, Miss. Ellen ""Nellie""",female,0.1260335370536216,0,0,19877,0.9391984311231651,S,1
292,1,1,"Bishop, Mrs. Dickinson H (Helen Walton)",female,-0.2719771822392583,1,0,11967,1.1854295476653287,C,2
293,0,2,"Levy, Mr. Rene Jacques",male,0.6946202789005929,0,0,SC/Paris 2163,-0.3891875560116617,C,1
294,0,3,"Haas, Miss. Aloisia",female,0.012316188684227338,0,0,349236,-0.4702296719376591,S,1
295,0,3,"Mineff, Mr. Ivan",male,0.012316188684227338,0,0,349233,-0.4894421904510968,S,1
296,0,1,"Lewy, Mr. Ervin G",male,-1.3522919917485037,0,0,PC 17612,-0.09027201697708476,C,1
297,0,3,"Hanna, Mr. Mansour",male,-0.04454248550046979,0,0,2693,-0.5028639729296732,C,1
298,0,1,"Allison, Miss. Helen Loraine",female,-1.2385746433791096,1,2,113781,2.4029901895877646,S,4
299,1,1,"Saalfeld, Mr. Adolphe",male,-1.3522919917485037,0,0,19988,-0.034313694348132716,S,1
300,1,1,"Baxter, Mrs. James (Helene DeLaudeniere Chaput)",female,1.4906417174863527,0,1,PC 17558,4.335332226633905,C,2
301,1,3,"Kelly, Miss. Anna Katherine ""Annie Kate""",female,-1.3522919917485037,0,0,9234,-0.49237782784290063,Q,1
302,1,3,"McCoy, Mr. Bernard",male,-1.3522919917485037,2,0,367226,-0.18029017645086096,Q,3
303,0,3,"Johnson, Mr. William Cahoone Jr",male,-0.2719771822392583,0,0,LINE,-0.6484216535389205,S,1
304,1,2,"Keane, Miss. Nora A",female,-1.3522919917485037,0,0,226593,-0.3997582667846179,Q,1
305,0,3,"Williams, Mr. Howard Hugh ""Harry""",male,-1.3522919917485037,0,0,A/5 2466,-0.4863374216869257,S,1
306,1,1,"Allison, Master. Hudson Trevor",male,-1.3522919917485037,1,2,113781,2.4029901895877646,S,4
307,1,1,"Fleming, Miss. Margaret",female,-1.3522919917485037,0,0,17421,1.5841789061771412,C,1
308,1,1,"Penasco y Castellana, Mrs. Victor de Satode (Maria Josefa Perez de Soto y Vallejo)",female,-0.38569453060865255,1,0,PC 17758,1.5442457810799908,C,2
309,0,2,"Abelson, Mr. Samuel",male,0.3534682337924101,1,0,P/PP 3381,-0.16518916106092355,C,2
310,1,1,"Francatelli, Miss. Laura Mabel",female,0.3534682337924101,0,0,PC 17485,0.49782998024351216,C,1
311,1,1,"Hays, Miss. Margaret Bechstein",female,0.012316188684227338,0,0,11767,1.0259447039291216,C,1
312,1,1,"Ryerson, Miss. Emily Borie",female,-0.32883585642395546,2,2,PC 17608,4.634416897040849,C,5
313,0,2,"Lahtinen, Mrs. William (Anna Sylfven)",female,0.1260335370536216,1,1,250651,-0.12491978668775715,S,3
314,0,3,"Hendekovic, Mr. Ignjac",male,0.23975088542301587,0,0,349243,-0.4894421904510968,S,1
315,0,2,"Hart, Mr. Benjamin",male,1.0926309981934728,1,1,F.C.C. 13529,-0.11988611489111134,S,3
316,1,3,"Nilsson, Miss. Helmina Josefina",female,0.1260335370536216,0,0,347470,-0.4902797934380587,S,1
317,1,2,"Kantor, Mrs. Sinai (Miriam Sternin)",female,0.012316188684227338,1,0,244367,-0.12491978668775715,S,2
318,0,2,"Moraweck, Dr. Ernest",male,1.7180764142251412,0,0,29011,-0.36653603292675563,S,1
319,1,1,"Wick, Miss. Mary Natalie",female,0.41032690797710725,0,2,36928,2.671117778445337,S,3
320,1,1,"Spedden, Mrs. Frederic Oakley (Margaretta Corning Stone)",female,0.9220549756393814,1,1,16966,2.059693773056521,C,3
321,0,3,"Dennis, Mr. Samuel",male,-0.10140115968516693,0,0,A/5 21172,-0.5024451714361923,S,1
322,0,3,"Danoff, Mr. Yoto",male,0.18289221123831872,0,0,349219,-0.4894421904510968,S,1
323,1,2,"Slayter, Miss. Hilda Mary",female,0.3534682337924101,0,0,234818,-0.3997582667846179,Q,1
324,1,2,"Caldwell, Mrs. Albert Francis (Sylvia Mae Harbaugh)",female,-0.10140115968516693,1,1,248738,-0.06451572512800753,S,3
325,0,3,"Sage, Mr. George John Jr",male,-1.3522919917485037,8,2,CA. 2343,0.7519458402879414,S,11
326,1,1,"Young, Miss. Marie Grice",female,0.6946202789005929,0,0,PC 17760,2.0825124140450755,C,1
327,0,3,"Nysveen, Mr. Johan Hansen",male,2.116087133518021,0,0,345364,-0.5228315422126077,S,1
328,1,2,"Ball, Mrs. (Ada E Hall)",female,0.6946202789005929,0,0,28551,-0.3866707201133388,S,1
329,1,3,"Goldsmith, Mrs. Frank John (Emily Alice Brown)",female,0.41032690797710725,1,1,363291,-0.2351571990343002,S,3
330,1,1,"Hippach, Miss. Jean Gertrude",female,-0.4425532047933497,0,1,111361,0.5189714017894245,C,2
331,1,3,"McCoy, Miss. Agnes",female,-1.3522919917485037,2,0,367226,-0.18029017645086096,Q,3
332,0,1,"Partner, Mr. Austen",male,1.206348346562867,0,0,113043,-0.07458306872129913,S,1
333,0,1,"Graham, Mr. George Edward",male,0.8083376272699871,0,1,PC 17582,2.441497778832105,S,2
334,0,3,"Vander Planke, Mr. Leo Edmondus",male,-0.4425532047933497,2,0,345764,-0.2859972841804228,S,3
335,1,1,"Frauenthal, Mrs. Henry William (Clara Heinsheimer)",female,-1.3522919917485037,1,0,PC 17611,2.042579288947925,S,2
336,0,3,"Denkoff, Mr. Mitto",male,-1.3522919917485037,0,0,349225,-0.4894421904510968,S,1
337,0,1,"Pears, Mr. Thomas Clinton",male,0.296609559607713,1,0,113776,0.6925485130875209,S,2
338,1,1,"Burns, Miss. Elizabeth Margaret",female,0.9789136498240786,0,0,16966,2.059693773056521,C,1
339,1,3,"Dahl, Mr. Karl Edwart",male,1.206348346562867,0,0,7598,-0.4863374216869257,S,1
340,0,1,"Blackwell, Mr. Stephen Weart",male,1.206348346562867,0,0,113784,0.06635974158478332,S,1
341,1,2,"Navratil, Master. Edmond Roger",male,-1.2385746433791096,1,1,230080,-0.12491978668775715,S,3
342,1,1,"Fortune, Miss. Alice Elizabeth",female,0.012316188684227338,3,2,19950,4.647001076532463,S,6
343,0,2,"Collander, Mr. Erik Gustaf",male,0.23975088542301587,0,0,248740,-0.3866707201133388,S,1
344,0,2,"Sedgwick, Mr. Charles Frederick Waddington",male,0.06917486286892446,0,0,244361,-0.3866707201133388,S,1
345,0,2,"Fox, Mr. Stanley Hubert",male,0.6946202789005929,0,0,229236,-0.3866707201133388,S,1
346,1,2,"Brown, Miss. Amelia ""Mildred""",female,0.012316188684227338,0,0,248733,-0.3866707201133388,S,1
347,1,2,"Smith, Miss. Marion Elsie",female,0.9220549756393814,0,0,31418,-0.3866707201133388,S,1
348,1,3,"Davison, Mrs. Thomas Henry (Mary E Finck)",female,-1.3522919917485037,1,0,386525,-0.32425318983493084,S,2
349,1,3,"Coutts, Master. William Loch ""William""",male,-1.1817159691944124,1,1,C.A. 37671,-0.32828012727224753,S,3
350,0,3,"Dimic, Mr. Jovan",male,1.0357723240087757,0,0,315088,-0.47400492578514347,S,1
351,0,3,"Odahl, Mr. Nils Martin",male,-0.04454248550046979,0,0,7267,-0.4626791642426904,S,1
352,0,1,"Williams-Lambert, Mr. Fletcher Fellows",male,-1.3522919917485037,0,0,113510,0.05629239799149171,S,1
353,0,3,"Elias, Mr. Tannous",male,-0.49941187897804684,1,1,2695,-0.5028639729296732,C,3
354,0,3,"Arnold-Franchi, Mr. Josef",male,0.06917486286892446,1,0,349237,-0.29002422161773944,S,2
355,0,3,"Yousif, Mr. Wazli",male,-1.3522919917485037,0,0,2647,-0.5029485386158568,C,1
356,0,3,"Vanden Steen, Mr. Leo Peter",male,0.23975088542301587,0,0,345783,-0.45714212526638004,S,1
357,1,1,"Bowerman, Miss. Elsie Edith",female,-0.10140115968516693,0,1,113505,0.4589861417231558,S,2
358,0,2,"Funk, Miss. Annie Clemmer",female,0.8083376272699871,0,0,237671,-0.3866707201133388,S,1
359,1,3,"McGovern, Miss. Mary",female,-1.3522919917485037,0,0,330931,-0.48977642625839407,Q,1
360,1,3,"Mockler, Miss. Helen Mary ""Ellie""",female,-1.3522919917485037,0,0,330980,-0.48977642625839407,Q,1
361,0,3,"Skoog, Mr. Wilhelm",male,0.9220549756393814,1,4,347088,-0.08666388103324908,S,6
362,0,2,"del Carlo, Mr. Sebastiano",male,0.296609559607713,1,0,SC/PARIS 2167,-0.09027201697708476,C,2
363,0,3,"Barbara, Mrs. (Catherine David)",female,1.206348346562867,0,1,2691,-0.3573908580066095,C,2
364,0,3,"Asim, Mr. Adola",male,0.6377616047158957,0,0,SOTON/O.Q. 3101310,-0.5064721088735089,S,1
365,0,3,"O'Brien, Mr. Thomas",male,-1.3522919917485037,1,0,370365,-0.3363340021468808,Q,2
366,0,3,"Adahl, Mr. Mauritz Nils Martin",male,0.3534682337924101,0,0,C 7076,-0.5024451714361923,S,1
367,1,1,"Warren, Mrs. Frank Manley (Anna Sophia Atkinson)",female,2.059228459333324,1,0,110813,0.8667135572514657,C,2
368,1,3,"Moussa, Mrs. (Mantoura Boulos)",female,-1.3522919917485037,0,0,2626,-0.5028639729296732,C,1
369,1,3,"Jermyn, Miss. Annie",female,-1.3522919917485037,0,0,14313,-0.49237782784290063,Q,1
370,1,1,"Aubart, Mme. Leontine Pauline",female,0.012316188684227338,0,0,PC 17477,0.7469121684912956,C,1
371,1,1,"Harder, Mr. George Achilles",male,0.06917486286892446,1,0,11765,0.4678796330534696,C,2
372,0,3,"Wiklund, Mr. Jakob Alfred",male,-0.32883585642395546,1,0,3101267,-0.5176307525123133,S,2
373,0,3,"Beavan, Mr. William Thomas",male,-0.2719771822392583,0,0,323951,-0.4863374216869257,S,1
374,0,1,"Ringhini, Mr. Sante",male,-0.10140115968516693,0,0,PC 17760,2.0825124140450755,C,1
375,0,3,"Palsson, Miss. Stina Viola",female,-1.1817159691944124,3,1,349909,-0.22408312108167944,S,5
376,1,1,"Meyer, Mrs. Edgar Joseph (Leila Saks)",female,-1.3522919917485037,1,0,PC 17604,1.0060617003323709,C,2
377,1,3,"Landergren, Miss. Aurora Adelia",female,-0.10140115968516693,0,0,C 7077,-0.5024451714361923,S,1
378,0,1,"Widener, Mr. Harry Elkins",male,0.18289221123831872,0,2,113503,3.610064686423428,C,3
379,0,3,"Betros, Mr. Tannous",male,-0.21511850805456117,0,0,2648,-0.5676312212027554,C,1
380,0,3,"Gustafsson, Mr. Karl Gideon",male,-0.2719771822392583,0,0,347069,-0.4918744606632361,S,1
381,1,1,"Bidois, Miss. Rosalie",female,1.0357723240087757,0,0,PC 17757,3.9327230485884233,C,1
382,1,3,"Nakid, Miss. Maria (""Mary"")",female,-1.2954333175638066,0,2,2653,-0.33146744825388363,C,3
383,0,3,"Tikkanen, Mr. Juho",male,0.4671855821618044,0,0,STON/O 2. 3101293,-0.4888542575852486,S,1
384,1,1,"Holverson, Mrs. Alexander Oskar (Mary Aline Towner)",female,0.6377616047158957,1,0,113789,0.39858208016340624,S,2
385,0,3,"Plotcharsky, Mr. Vasil",male,-1.3522919917485037,0,0,349227,-0.4894421904510968,S,1
386,0,2,"Davies, Mr. Charles Henry",male,-0.32883585642395546,0,0,S.O.C. 14879,0.8314778546749452,S,1
387,0,3,"Goodwin, Master. Sidney Leonard",male,-1.2954333175638066,5,2,CA 2144,0.2958951755118318,S,8
388,1,2,"Buss, Miss. Kate",female,0.6946202789005929,0,0,27849,-0.3866707201133388,S,1
389,0,3,"Sadlier, Mr. Matthew",male,-1.3522919917485037,0,0,367655,-0.49279662933638163,Q,1
390,1,2,"Lehmann, Miss. Bertha",female,-0.38569453060865255,0,0,SC 1748,-0.40680540729992204,C,1
391,1,1,"Carter, Mr. William Ernest",male,0.6946202789005929,1,2,113760,1.7677408088510642,S,4
392,1,3,"Jansson, Mr. Carl Olof",male,-0.15825983386986406,0,0,350034,-0.49145565916975514,S,1
393,0,3,"Gustafsson, Mr. Johan Birger",male,0.23975088542301587,2,0,3101277,-0.4888542575852486,S,3
394,1,1,"Newell, Miss. Marjorie",female,-0.04454248550046979,1,0,35273,1.6323350375212924,C,2
395,1,3,"Sandstrom, Mrs. Hjalmar (Agnes Charlotta Bengtsson)",female,0.012316188684227338,0,2,PP 9549,-0.312172377522981,S,3
396,0,3,"Johansson, Mr. Erik",male,-0.10140115968516693,0,0,350052,-0.49145565916975514,S,1
397,0,3,"Olsson, Miss. Elina",female,0.41032690797710725,0,0,350407,-0.4902797934380587,S,1
398,0,2,"McKane, Mr. Peter David",male,1.2632070207475643,0,0,28403,-0.12491978668775715,S,1
399,0,2,"Pain, Dr. Alfred",male,-0.04454248550046979,0,0,244278,-0.43700743807979686,S,1
400,1,2,"Trout, Mrs. William H (Jessie L)",female,0.23975088542301587,0,0,240929,-0.393717860628643,S,1
401,1,3,"Niskanen, Mr. Juha",male,0.8651963014546843,0,0,STON/O 2. 3101289,-0.4888542575852486,S,1
402,0,3,"Adams, Mr. John",male,0.1260335370536216,0,0,341826,-0.4863374216869257,S,1
403,0,3,"Jussila, Miss. Mari Aina",female,-0.15825983386986406,1,0,4137,-0.4505983519307405,S,2
404,0,3,"Hakkarainen, Mr. Pekka Pietari",male,0.23975088542301587,1,0,STON/O2. 3101279,-0.32928686163157667,S,2
405,0,3,"Oreskovic, Miss. Marija",female,-0.21511850805456117,0,0,315096,-0.47400492578514347,S,1
406,0,2,"Gale, Mr. Shadrach",male,0.5809029305311987,1,0,28664,-0.22559322262067316,S,2
407,0,3,"Widegren, Mr. Carl/Charles Peter",male,1.54750039167105,0,0,347064,-0.49237782784290063,S,1
408,1,2,"Richards, Master. William Rowe",male,-1.1817159691944124,1,1,29106,-0.2708962687904854,S,3
409,0,3,"Birkeland, Mr. Hans Martin Monsen",male,-0.15825983386986406,0,0,312992,-0.4918744606632361,S,1
410,0,3,"Lefebre, Miss. Ida",female,-1.3522919917485037,3,1,4133,-0.13565761536436197,S,5
411,0,3,"Sdycoff, Mr. Todor",male,-1.3522919917485037,0,0,349222,-0.4894421904510968,S,1
412,0,3,"Hart, Mr. Henry",male,-1.3522919917485037,0,0,394140,-0.5103319284071769,Q,1
413,1,1,"Minahan, Miss. Daisy E",female,0.5240442563465015,1,0,19928,1.163700193253568,Q,2
414,0,2,"Cunningham, Mr. Alfred Fleming",male,-1.3522919917485037,0,0,239853,-0.6484216535389205,S,1
415,1,3,"Sundman, Mr. Johan Julian",male,1.14948967237817,0,0,STON/O 2. 3101269,-0.4888542575852486,S,1
416,0,3,"Meek, Mrs. Thomas (Annie Louise Rowley)",female,-1.3522919917485037,0,0,343095,-0.4863374216869257,S,1
417,1,2,"Drew, Mrs. James Vivian (Lulu Thorne Christian)",female,0.5809029305311987,1,1,28220,0.005955680025033696,S,3
418,1,2,"Silven, Miss. Lyyli Karoliina",female,-0.32883585642395546,0,2,250652,-0.3866707201133388,S,3
419,0,2,"Matthews, Mr. William John",male,0.3534682337924101,0,0,28228,-0.3866707201133388,S,1
420,0,3,"Van Impe, Miss. Catharina",female,-0.7837052499015325,0,2,345773,-0.1621689579829361,S,3
421,0,3,"Gheorgheff, Mr. Stanio",male,-1.3522919917485037,0,0,349254,-0.4894421904510968,C,1
422,0,3,"Charters, Mr. David",male,-0.15825983386986406,0,0,A/5. 13032,-0.49271407711891657,Q,1
423,0,3,"Zimmerman, Mr. Leo",male,0.296609559607713,0,0,315082,-0.4898609919445778,S,1
424,0,3,"Danbom, Mrs. Ernst Gilbert (Anna Sigrid Maria Brogren)",female,0.23975088542301587,1,1,347080,-0.35848215805212236,S,3
425,0,3,"Rosblom, Mr. Viktor Richard",male,-0.32883585642395546,1,1,370129,-0.2414492887801075,S,3
426,0,3,"Wiseman, Mr. Phillippe",male,-1.3522919917485037,0,0,A/4. 34244,-0.5024451714361923,S,1
427,1,2,"Clarke, Mrs. Charles V (Ada Maria Winfield)",female,0.23975088542301587,1,0,2003,-0.12491978668775715,S,2
428,1,2,"Phillips, Miss. Kate Florence (""Mrs Kate Louise Phillips Marshall"")",female,-0.2719771822392583,0,0,250655,-0.12491978668775715,S,1
429,0,3,"Flynn, Mr. James",male,-1.3522919917485037,0,0,364851,-0.49237782784290063,Q,1
430,1,3,"Pickard, Mr. Berk (Berk Trembisky)",male,0.4671855821618044,0,0,SOTON/O.Q. 392078,-0.4863374216869257,S,1
431,1,1,"Bjornstrom-Steffansson, Mr. Mauritz Hakan",male,0.23975088542301587,0,0,110564,-0.11384570873513637,S,1
432,1,3,"Thorneycroft, Mrs. Percival (Florence Kate White)",female,-1.3522919917485037,1,0,376564,-0.32425318983493084,S,2
433,1,2,"Louch, Mrs. Charles Alexander (Alice Adelaide Slow)",female,1.0357723240087757,1,0,SC/AH 3085,-0.12491978668775715,S,2
434,0,3,"Kallio, Mr. Nikolai Erland",male,-0.38569453060865255,0,0,STON/O 2. 3101274,-0.5049620073345151,S,1
435,0,1,"Silvey, Mr. William Baird",male,1.4906417174863527,1,0,13507,0.4771073601910807,S,2
436,1,1,"Carter, Miss. Lucile Polk",female,-0.556270553162744,1,2,113760,1.7677408088510642,S,4
437,0,3,"Ford, Miss. Doolina Margaret ""Daisy""",female,-0.15825983386986406,2,2,W./C. 6608,0.04370821849987721,S,5
438,1,2,"Richards, Mrs. Sidney (Emily Hocking)",female,0.012316188684227338,2,3,29106,-0.2708962687904854,S,6
439,0,1,"Fortune, Mr. Mark",male,2.2866631560721125,1,4,19950,4.647001076532463,S,6
440,0,2,"Kvillner, Mr. Johan Henrik Johannesson",male,0.41032690797710725,0,0,C.A. 18723,-0.43700743807979686,S,1
441,1,2,"Hart, Mrs. Benjamin (Esther Ada Bloomfield)",female,1.206348346562867,1,1,F.C.C. 13529,-0.11988611489111134,S,3
442,0,3,"Hampe, Mr. Leon",male,-0.21511850805456117,0,0,345769,-0.45714212526638004,S,1
443,0,3,"Petterson, Mr. Johan Emil",male,0.06917486286892446,1,0,347076,-0.4918744606632361,S,2
444,1,2,"Reynaldo, Ms. Encarnacion",female,0.23975088542301587,0,0,230434,-0.3866707201133388,S,1
445,1,3,"Johannesen-Bratthammer, Mr. Bernt",male,-1.3522919917485037,0,0,65306,-0.48507900373776425,S,1
446,1,1,"Dodge, Master. Washington",male,-1.1248572950097153,0,2,33638,0.9997696105865636,S,3
447,1,2,"Mellinger, Miss. Madeleine Violet",female,-0.6131292273474411,0,1,250644,-0.255795253400548,S,2
448,1,1,"Seward, Mr. Frederic Kimber",male,0.5809029305311987,0,0,113794,-0.11384570873513637,S,1
449,1,3,"Baclini, Miss. Marie Catherine",female,-1.067998620825018,2,1,2666,-0.26066180729354516,C,4
450,1,1,"Peuchen, Major. Arthur Godfrey",male,1.604359065855747,0,0,113786,-0.034313694348132716,S,1
451,0,2,"West, Mr. Edwy Arthur",male,0.6946202789005929,1,2,C.A. 34651,-0.08968408411123653,S,4
452,0,3,"Hagland, Mr. Ingvald Olai Olsen",male,-1.3522919917485037,1,0,65303,-0.2463983948905696,S,2
453,0,1,"Foreman, Mr. Benjamin Laventall",male,0.3534682337924101,0,0,113051,-0.08968408411123653,C,1
454,1,1,"Goldenberg, Mr. Samuel L",male,1.4337830433016556,1,0,17453,1.145663540471827,C,2
455,0,3,"Peduzzi, Mr. Joseph",male,-1.3522919917485037,0,0,A/5 2817,-0.4863374216869257,S,1
456,1,3,"Jalsevac, Mr. Ivan",male,0.296609559607713,0,0,349240,-0.4894421904510968,C,1
457,0,1,"Millet, Mr. Francis Davis",male,2.3435218302568095,0,0,13509,-0.11384570873513637,S,1
458,1,1,"Kenyon, Mrs. Frederick R (Marion)",female,-1.3522919917485037,1,0,17464,0.395813560675251,S,2
459,1,2,"Toomey, Miss. Ellen",female,1.4906417174863527,0,0,F.C.C. 13531,-0.43700743807979686,S,1
460,0,3,"O'Connor, Mr. Maurice",male,-1.3522919917485037,0,0,371060,-0.49237782784290063,Q,1
461,1,1,"Anderson, Mr. Harry",male,1.3769243691169584,0,0,19952,-0.11384570873513637,S,1
462,0,3,"Morley, Mr. William",male,0.5809029305311987,0,0,364506,-0.4863374216869257,S,1
463,0,1,"Gee, Mr. Arthur H",male,1.3200656949322613,0,0,111320,0.12676380314453292,S,1
464,0,2,"Milling, Mr. Jacob Christian",male,1.3769243691169584,0,0,234360,-0.3866707201133388,S,1
465,0,3,"Maisner, Mr. Simon",male,-1.3522919917485037,0,0,A/S 2816,-0.4863374216869257,S,1
466,0,3,"Goncalves, Mr. Manuel Estanslas",male,0.8083376272699871,0,0,SOTON/O.Q. 3101306,-0.5064721088735089,S,1
467,0,2,"Campbell, Mr. William",male,-1.3522919917485037,0,0,239853,-0.6484216535389205,S,1
468,0,1,"Smart, Mr. John Montgomery",male,1.8317937625945353,0,0,113792,-0.11384570873513637,S,1
469,0,3,"Scanlan, Mr. James",male,-1.3522919917485037,0,0,36209,-0.4928811950225652,Q,1
470,1,3,"Baclini, Miss. Helene Barbara",female,-1.3522919917485037,2,1,2666,-0.26066180729354516,C,4
471,0,3,"Keefe, Mr. Arthur",male,-1.3522919917485037,0,0,323592,-0.5024451714361923,S,1
472,0,3,"Cacic, Mr. Luka",male,0.8083376272699871,0,0,315089,-0.47400492578514347,S,1
473,1,2,"West, Mrs. Edwy Arthur (Ada Mary Worth)",female,0.5240442563465015,1,2,C.A. 34651,-0.08968408411123653,S,4
474,1,2,"Jerwan, Mrs. Amin S (Marie Marthe Thuillard)",female,-0.04454248550046979,0,0,SC/AH Basle 541,-0.3707300882677209,C,1
475,0,3,"Strandberg, Miss. Ida Sofia",female,-0.10140115968516693,0,0,7553,-0.45034666834090825,S,1
476,0,1,"Clifford, Mr. George Quincy",male,-1.3522919917485037,0,0,110465,0.39858208016340624,S,1
